2025-08-24 17:05:49,234 - multilogin_api - INFO - Successfully authenticated with Multilogin X API
2025-08-24 17:19:20,853 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df72e0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,854 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7a60>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,854 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102df7c10>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,855 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e273a0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,855 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e27d00>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,856 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41a00>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,857 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e412b0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/window/handles
2025-08-24 17:19:20,857 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41160>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/window/handles
2025-08-24 17:19:20,857 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e41670>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/window/handles
2025-08-24 17:19:20,858 - selenium_automation - ERROR - Error in tab switching: HTTPConnectionPool(host='127.0.0.1', port=50064): Max retries exceeded with url: /session/77ec4ca8ce7e9624f90a42823f42dc01/window/handles (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e419d0>: Failed to establish a new connection: [Errno 61] Connection refused'))
2025-08-24 17:19:20,858 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e417f0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,859 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e11430>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,859 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e11bb0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,860 - urllib3.connectionpool - WARNING - Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e27c10>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,860 - urllib3.connectionpool - WARNING - Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e273a0>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
2025-08-24 17:19:20,861 - urllib3.connectionpool - WARNING - Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x102e27f40>: Failed to establish a new connection: [Errno 61] Connection refused')': /session/77ec4ca8ce7e9624f90a42823f42dc01/elements
